X,Y,Z,formation
424466.6435,5882029.4411,211.9050,02_Marchlyn_Fm
424483.2417,5882018.2454,196.9423,02_Marchlyn_Fm
424500.6459,5882006.5061,183.3672,02_Marchlyn_Fm
424518.0501,5881994.7668,169.7921,02_Marchlyn_Fm
424535.4543,5881983.0276,156.2171,02_Marchlyn_Fm
424552.9435,5881971.2309,142.8166,02_Marchlyn_Fm
424571.2519,5881958.8818,131.0991,02_Marchlyn_Fm
424589.5603,5881946.5326,119.3815,02_Marchlyn_Fm
424607.8686,5881934.1835,107.6639,02_Marchlyn_Fm
424626.1396,5881921.8596,95.8651,02_Marchlyn_Fm
424644.0517,5881909.7777,83.2880,02_Marchlyn_Fm
424661.9639,5881897.6958,70.7110,02_Marchlyn_Fm
424679.8760,5881885.6139,58.1339,02_Marchlyn_Fm
424697.6087,5881873.6530,45.2445,02_Marchlyn_Fm
424713.6578,5881862.8278,29.4255,02_Marchlyn_Fm
424729.7068,5881852.0026,13.6064,02_Marchlyn_Fm
424745.7558,5881841.1774,-2.2127,02_Marchlyn_Fm
424761.3199,5881830.6793,-18.5567,02_Marchlyn_Fm
424772.6235,5881823.0549,-39.5113,02_Marchlyn_Fm
424783.9271,5881815.4305,-60.4659,02_Marchlyn_Fm
424795.2307,5881807.8061,-81.4206,02_Marchlyn_Fm
424805.9892,5881800.5494,-102.6974,02_Marchlyn_Fm
424812.7932,5881795.9601,-126.3119,02_Marchlyn_Fm
424819.5972,5881791.3707,-149.9264,02_Marchlyn_Fm
424826.4012,5881786.7814,-173.5409,02_Marchlyn_Fm
424832.8706,5881782.4178,-197.2663,02_Marchlyn_Fm
424837.0271,5881779.6141,-221.7584,02_Marchlyn_Fm
424841.1837,5881776.8105,-246.2505,02_Marchlyn_Fm
424845.3402,5881774.0069,-270.7426,02_Marchlyn_Fm
424849.2188,5881771.3908,-295.2852,02_Marchlyn_Fm
424851.2366,5881770.0297,-320.1665,02_Marchlyn_Fm
424853.2545,5881768.6686,-345.0477,02_Marchlyn_Fm
424855.2723,5881767.3076,-369.9289,02_Marchlyn_Fm
424857.1585,5881766.0353,-394.8218,02_Marchlyn_Fm
424858.1681,5881765.3544,-419.7921,02_Marchlyn_Fm
424859.1776,5881764.6734,-444.7625,02_Marchlyn_Fm
424860.1872,5881763.9924,-469.7328,02_Marchlyn_Fm
424861.2321,5881763.2876,-494.7007,02_Marchlyn_Fm
424862.5125,5881762.4240,-519.6530,02_Marchlyn_Fm
424863.7929,5881761.5604,-544.6052,02_Marchlyn_Fm
424865.0733,5881760.6968,-569.5575,02_Marchlyn_Fm
424866.3536,5881759.8331,-594.5097,02_Marchlyn_Fm
424866.6354,5881759.6431,-600.0000,02_Marchlyn_Fm
424000.8250,5882343.6396,-251.3431,03_Bronllwyd_Grit_Fm
424016.6321,5882332.9775,-267.5126,03_Bronllwyd_Grit_Fm
424031.8853,5882322.6891,-284.4386,03_Bronllwyd_Grit_Fm
424047.5868,5882312.0984,-300.7571,03_Bronllwyd_Grit_Fm
424064.2632,5882300.8500,-315.5963,03_Bronllwyd_Grit_Fm
424083.4827,5882287.8863,-320.2095,03_Bronllwyd_Grit_Fm
424086.1475,5882286.0888,-295.4576,03_Bronllwyd_Grit_Fm
424084.9584,5882286.8908,-270.5045,03_Bronllwyd_Grit_Fm
424082.5190,5882288.5363,-245.6811,03_Bronllwyd_Grit_Fm
424081.1686,5882289.4471,-220.7389,03_Bronllwyd_Grit_Fm
424081.3563,5882289.3205,-195.7688,03_Bronllwyd_Grit_Fm
424085.1161,5882286.7845,-171.2625,03_Bronllwyd_Grit_Fm
424093.9069,5882280.8551,-148.7226,03_Bronllwyd_Grit_Fm
424107.4959,5882271.6892,-130.0608,03_Bronllwyd_Grit_Fm
424125.4821,5882259.5573,-117.7078,03_Bronllwyd_Grit_Fm
424144.8311,5882246.5062,-108.7736,03_Bronllwyd_Grit_Fm
424164.7088,5882233.0986,-101.7086,03_Bronllwyd_Grit_Fm
424184.8602,5882219.5062,-95.8693,03_Bronllwyd_Grit_Fm
424205.1507,5882205.8201,-90.7738,03_Bronllwyd_Grit_Fm
424225.5282,5882192.0754,-86.2279,03_Bronllwyd_Grit_Fm
424246.0598,5882178.2266,-82.8147,03_Bronllwyd_Grit_Fm
424266.6301,5882164.3517,-79.7596,03_Bronllwyd_Grit_Fm
424287.2326,5882150.4552,-77.0348,03_Bronllwyd_Grit_Fm
424307.8408,5882136.5548,-74.3747,03_Bronllwyd_Grit_Fm
424328.4412,5882122.6596,-71.6273,03_Bronllwyd_Grit_Fm
424349.0423,5882108.7640,-68.8880,03_Bronllwyd_Grit_Fm
424369.6639,5882094.8546,-66.3836,03_Bronllwyd_Grit_Fm
424390.3028,5882080.9335,-64.0974,03_Bronllwyd_Grit_Fm
424410.9665,5882066.9956,-62.1893,03_Bronllwyd_Grit_Fm
424431.6747,5882053.0278,-61.1544,03_Bronllwyd_Grit_Fm
424452.3884,5882039.0562,-60.3856,03_Bronllwyd_Grit_Fm
424473.1106,5882025.0789,-60.7397,03_Bronllwyd_Grit_Fm
424493.8016,5882011.1226,-62.1094,03_Bronllwyd_Grit_Fm
424514.3829,5881997.2404,-64.9773,03_Bronllwyd_Grit_Fm
424534.6666,5881983.5589,-70.0036,03_Bronllwyd_Grit_Fm
424554.3374,5881970.2908,-77.8658,03_Bronllwyd_Grit_Fm
424573.6172,5881957.2864,-87.0243,03_Bronllwyd_Grit_Fm
424592.3411,5881944.6570,-97.7208,03_Bronllwyd_Grit_Fm
424610.3306,5881932.5228,-110.1327,03_Bronllwyd_Grit_Fm
424627.8964,5881920.6746,-123.3864,03_Bronllwyd_Grit_Fm
424644.6961,5881909.3430,-138.0273,03_Bronllwyd_Grit_Fm
424661.2401,5881898.1839,-153.0703,03_Bronllwyd_Grit_Fm
424676.8702,5881887.6413,-169.4885,03_Bronllwyd_Grit_Fm
424692.2940,5881877.2379,-186.1630,03_Bronllwyd_Grit_Fm
424706.3519,5881867.7557,-204.5331,03_Bronllwyd_Grit_Fm
424720.0595,5881858.5098,-223.2607,03_Bronllwyd_Grit_Fm
424732.1424,5881850.3598,-243.5707,03_Bronllwyd_Grit_Fm
424743.4377,5881842.7410,-264.5082,03_Bronllwyd_Grit_Fm
424752.8175,5881836.4143,-286.7979,03_Bronllwyd_Grit_Fm
424761.2355,5881830.7362,-309.6336,03_Bronllwyd_Grit_Fm
424768.2066,5881826.0342,-333.1697,03_Bronllwyd_Grit_Fm
424773.8367,5881822.2366,-357.2232,03_Bronllwyd_Grit_Fm
424778.3014,5881819.2251,-381.6357,03_Bronllwyd_Grit_Fm
424782.2235,5881816.5796,-406.1761,03_Bronllwyd_Grit_Fm
424784.8856,5881814.7840,-430.9691,03_Bronllwyd_Grit_Fm
424787.5477,5881812.9884,-455.7620,03_Bronllwyd_Grit_Fm
424790.0791,5881811.2810,-480.5717,03_Bronllwyd_Grit_Fm
424791.7959,5881810.1230,-505.4858,03_Bronllwyd_Grit_Fm
424793.4502,5881809.0071,-530.4060,03_Bronllwyd_Grit_Fm
424795.1045,5881807.8913,-555.3262,03_Bronllwyd_Grit_Fm
424796.7588,5881806.7754,-580.2465,03_Bronllwyd_Grit_Fm
424798.0701,5881805.8909,-600.0000,03_Bronllwyd_Grit_Fm
422922.2494,5883071.1480,-608.6920,03_Bronllwyd_Grit_Fm
422935.3739,5883062.2954,-589.3431,03_Bronllwyd_Grit_Fm
422948.4335,5883053.4866,-569.9309,03_Bronllwyd_Grit_Fm
422961.3330,5883044.7858,-550.3633,03_Bronllwyd_Grit_Fm
422974.1597,5883036.1340,-530.7260,03_Bronllwyd_Grit_Fm
422986.9864,5883027.4823,-511.0887,03_Bronllwyd_Grit_Fm
422999.8131,5883018.8306,-491.4514,03_Bronllwyd_Grit_Fm
423013.2350,5883009.7775,-472.4466,03_Bronllwyd_Grit_Fm
423027.7261,5883000.0031,-454.5732,03_Bronllwyd_Grit_Fm
423042.2130,5882990.2315,-436.6954,03_Bronllwyd_Grit_Fm
423058.6238,5882979.1623,-422.4190,03_Bronllwyd_Grit_Fm
423078.5648,5882965.7119,-416.0085,03_Bronllwyd_Grit_Fm
423099.1601,5882951.8202,-413.5298,03_Bronllwyd_Grit_Fm
423119.8764,5882937.8469,-413.2865,03_Bronllwyd_Grit_Fm
423140.5819,5882923.8808,-414.3069,03_Bronllwyd_Grit_Fm
423161.1983,5882909.9749,-416.6666,03_Bronllwyd_Grit_Fm
423181.6879,5882896.1545,-420.4287,03_Bronllwyd_Grit_Fm
423202.1595,5882882.3463,-424.3327,03_Bronllwyd_Grit_Fm
423222.6533,5882868.5230,-428.0615,03_Bronllwyd_Grit_Fm
423243.2103,5882854.6571,-431.1987,03_Bronllwyd_Grit_Fm
423263.8712,5882840.7212,-433.0089,03_Bronllwyd_Grit_Fm
423284.5462,5882826.7757,-432.4910,03_Bronllwyd_Grit_Fm
423305.1316,5882812.8907,-429.6003,03_Bronllwyd_Grit_Fm
423325.5642,5882799.1087,-425.5335,03_Bronllwyd_Grit_Fm
423345.7660,5882785.4824,-419.9559,03_Bronllwyd_Grit_Fm
423365.7606,5882771.9959,-413.4162,03_Bronllwyd_Grit_Fm
423385.4595,5882758.7088,-405.6547,03_Bronllwyd_Grit_Fm
423404.8332,5882745.6411,-396.8093,03_Bronllwyd_Grit_Fm
423423.7870,5882732.8566,-386.7034,03_Bronllwyd_Grit_Fm
423442.4288,5882720.2826,-375.7866,03_Bronllwyd_Grit_Fm
423460.8634,5882707.8482,-364.3607,03_Bronllwyd_Grit_Fm
423479.1394,5882695.5209,-352.5807,03_Bronllwyd_Grit_Fm
423497.1605,5882683.3656,-340.2320,03_Bronllwyd_Grit_Fm
423515.1795,5882671.2116,-327.8791,03_Bronllwyd_Grit_Fm
423532.8816,5882659.2714,-314.9089,03_Bronllwyd_Grit_Fm
423550.8179,5882647.1732,-302.6036,03_Bronllwyd_Grit_Fm
423569.9093,5882634.2959,-292.8724,03_Bronllwyd_Grit_Fm
423589.0006,5882621.4186,-283.1412,03_Bronllwyd_Grit_Fm
423608.0920,5882608.5413,-273.4100,03_Bronllwyd_Grit_Fm
423627.1833,5882595.6641,-263.6788,03_Bronllwyd_Grit_Fm
423646.3759,5882582.7185,-254.2505,03_Bronllwyd_Grit_Fm
423665.9050,5882569.5460,-245.9186,03_Bronllwyd_Grit_Fm
423685.7114,5882556.1864,-238.5547,03_Bronllwyd_Grit_Fm
423705.5178,5882542.8268,-231.1908,03_Bronllwyd_Grit_Fm
423725.3243,5882529.4672,-223.8269,03_Bronllwyd_Grit_Fm
423745.4405,5882515.8986,-218.2571,03_Bronllwyd_Grit_Fm
423766.0477,5882501.9988,-215.5896,03_Bronllwyd_Grit_Fm
423786.6712,5882488.0881,-213.1070,03_Bronllwyd_Grit_Fm
423807.0661,5882474.3316,-214.1045,03_Bronllwyd_Grit_Fm
423827.0673,5882460.8406,-220.6539,03_Bronllwyd_Grit_Fm
423846.8510,5882447.4963,-228.0670,03_Bronllwyd_Grit_Fm
423865.7189,5882434.7698,-238.1383,03_Bronllwyd_Grit_Fm
423883.5781,5882422.7236,-250.8246,03_Bronllwyd_Grit_Fm
423901.2693,5882410.7907,-263.8401,03_Bronllwyd_Grit_Fm
423918.5537,5882399.1323,-277.6298,03_Bronllwyd_Grit_Fm
423935.6045,5882387.6313,-291.8424,03_Bronllwyd_Grit_Fm
423952.3325,5882376.3482,-306.5811,03_Bronllwyd_Grit_Fm
423968.5656,5882365.3988,-322.1245,03_Bronllwyd_Grit_Fm
423970.2936,5882364.2333,-323.7858,03_Bronllwyd_Grit_Fm
422727.6759,5883202.3895,134.5542,02_Marchlyn_Fm
422748.1935,5883188.5502,131.0187,02_Marchlyn_Fm
422768.7111,5883174.7109,127.4832,02_Marchlyn_Fm
422789.2288,5883160.8716,123.9476,02_Marchlyn_Fm
422809.7464,5883147.0322,120.4121,02_Marchlyn_Fm
422830.2640,5883133.1929,116.8766,02_Marchlyn_Fm
422850.7817,5883119.3536,113.3410,02_Marchlyn_Fm
422871.2548,5883105.5443,109.4483,02_Marchlyn_Fm
422891.6791,5883091.7679,105.1987,02_Marchlyn_Fm
422912.0914,5883077.9997,100.8660,02_Marchlyn_Fm
422932.3008,5883064.3682,95.3193,02_Marchlyn_Fm
422952.4094,5883050.8048,89.2630,02_Marchlyn_Fm
422972.3123,5883037.3802,82.2878,02_Marchlyn_Fm
422992.1018,5883024.0320,74.8582,02_Marchlyn_Fm
423011.8298,5883010.7252,67.1942,02_Marchlyn_Fm
423031.5242,5882997.4412,59.4052,02_Marchlyn_Fm
423051.1293,5882984.2174,51.2955,02_Marchlyn_Fm
423070.5031,5882971.1496,42.4136,02_Marchlyn_Fm
423089.7821,5882958.1458,33.2363,02_Marchlyn_Fm
423109.0096,5882945.1766,23.9035,02_Marchlyn_Fm
423128.3702,5882932.1177,14.9797,02_Marchlyn_Fm
423147.8745,5882918.9619,6.5238,02_Marchlyn_Fm
423167.7955,5882905.5251,-0.3759,02_Marchlyn_Fm
423187.9252,5882891.9474,-6.3291,02_Marchlyn_Fm
423208.0010,5882878.4061,-12.5413,02_Marchlyn_Fm
423228.4402,5882864.6197,-16.6759,02_Marchlyn_Fm
423249.1519,5882850.6495,-15.7843,02_Marchlyn_Fm
423269.5197,5882836.9113,-11.1632,02_Marchlyn_Fm
423289.2408,5882823.6092,-3.4769,02_Marchlyn_Fm
423308.2158,5882810.8104,6.5787,02_Marchlyn_Fm
423326.5599,5882798.4371,18.2147,02_Marchlyn_Fm
423344.7229,5882786.1861,30.2570,02_Marchlyn_Fm
423362.8893,5882773.9327,42.2918,02_Marchlyn_Fm
423381.1861,5882761.5913,54.0356,02_Marchlyn_Fm
423399.6239,5882749.1548,65.4539,02_Marchlyn_Fm
423418.0725,5882736.7111,76.8472,02_Marchlyn_Fm
423436.5909,5882724.2203,88.0743,02_Marchlyn_Fm
423455.1704,5882711.6883,99.1535,02_Marchlyn_Fm
423473.7934,5882699.1269,110.1260,02_Marchlyn_Fm
423492.4827,5882686.5208,120.9332,02_Marchlyn_Fm
423511.2311,5882673.8748,131.5904,02_Marchlyn_Fm
423530.0574,5882661.1763,142.0459,02_Marchlyn_Fm
423549.0577,5882648.3605,152.0329,02_Marchlyn_Fm
423568.1954,5882635.4519,161.6307,02_Marchlyn_Fm
423587.4344,5882622.4751,170.9291,02_Marchlyn_Fm
423606.7530,5882609.4445,179.9843,02_Marchlyn_Fm
423626.1383,5882596.3689,188.8295,02_Marchlyn_Fm
423645.5801,5882583.2553,197.4925,02_Marchlyn_Fm
423665.0536,5882570.1202,206.0514,02_Marchlyn_Fm
423684.4995,5882557.0038,214.6781,02_Marchlyn_Fm
423701.3687,5882545.6254,229.2022,02_Marchlyn_Fm
423717.9512,5882534.4404,244.1910,02_Marchlyn_Fm
423736.0437,5882522.2368,256.1864,02_Marchlyn_Fm
423756.4721,5882508.4577,254.7353,02_Marchlyn_Fm
423772.5569,5882497.6083,239.0406,02_Marchlyn_Fm
423785.6356,5882488.7866,219.6482,02_Marchlyn_Fm
423798.0975,5882480.3810,199.6754,02_Marchlyn_Fm
423809.7219,5882472.5402,178.9777,02_Marchlyn_Fm
423821.4940,5882464.5999,158.4157,02_Marchlyn_Fm
423834.9731,5882455.5081,139.4250,02_Marchlyn_Fm
423848.8438,5882446.1522,120.8856,02_Marchlyn_Fm
423865.1371,5882435.1622,105.4789,02_Marchlyn_Fm
423883.3304,5882422.8907,93.5658,02_Marchlyn_Fm
423902.9233,5882409.6751,85.4850,02_Marchlyn_Fm
423923.2876,5882395.9392,81.0413,02_Marchlyn_Fm
423944.0118,5882381.9606,80.7176,02_Marchlyn_Fm
423964.7360,5882367.9819,80.3938,02_Marchlyn_Fm
423985.4446,5882354.0138,80.4070,02_Marchlyn_Fm
424006.0106,5882340.1419,83.5073,02_Marchlyn_Fm
424026.5694,5882326.2747,86.6754,02_Marchlyn_Fm
424047.1249,5882312.4099,89.8736,02_Marchlyn_Fm
424067.6147,5882298.5893,93.5724,02_Marchlyn_Fm
424087.7853,5882284.9841,99.3211,02_Marchlyn_Fm
424107.9558,5882271.3789,105.0697,02_Marchlyn_Fm
424128.0801,5882257.8049,111.0174,02_Marchlyn_Fm
424147.6703,5882244.5911,119.1088,02_Marchlyn_Fm
424160.0267,5882236.2567,126.3993,02_Marchlyn_Fm
421689.0180,5883902.9731,-298.3855,03_Bronllwyd_Grit_Fm
421709.6724,5883889.0415,-300.4617,03_Bronllwyd_Grit_Fm
421730.3267,5883875.1100,-302.5378,03_Bronllwyd_Grit_Fm
421750.9811,5883861.1785,-304.6139,03_Bronllwyd_Grit_Fm
421771.6354,5883847.2469,-306.6901,03_Bronllwyd_Grit_Fm
421792.2898,5883833.3154,-308.7662,03_Bronllwyd_Grit_Fm
421812.7104,5883819.5415,-313.0403,03_Bronllwyd_Grit_Fm
421832.8785,5883805.9380,-318.8019,03_Bronllwyd_Grit_Fm
421853.0465,5883792.3345,-324.5636,03_Bronllwyd_Grit_Fm
421873.2145,5883778.7310,-330.3253,03_Bronllwyd_Grit_Fm
421893.3812,5883765.1284,-336.0924,03_Bronllwyd_Grit_Fm
421913.0716,5883751.8470,-343.8958,03_Bronllwyd_Grit_Fm
421932.5790,5883738.6891,-352.3414,03_Bronllwyd_Grit_Fm
421952.0866,5883725.5311,-360.7865,03_Bronllwyd_Grit_Fm
421971.6356,5883712.3451,-369.0911,03_Bronllwyd_Grit_Fm
421991.1993,5883699.1493,-377.3454,03_Bronllwyd_Grit_Fm
422010.7635,5883685.9530,-385.5976,03_Bronllwyd_Grit_Fm
422030.4838,5883672.6515,-393.2903,03_Bronllwyd_Grit_Fm
422050.2483,5883659.3201,-400.8162,03_Bronllwyd_Grit_Fm
422070.0725,5883645.9486,-408.1102,03_Bronllwyd_Grit_Fm
422090.0850,5883632.4500,-414.6130,03_Bronllwyd_Grit_Fm
422110.1284,5883618.9305,-420.9752,03_Bronllwyd_Grit_Fm
422130.4273,5883605.2388,-426.0241,03_Bronllwyd_Grit_Fm
422150.7262,5883591.5470,-431.0730,03_Bronllwyd_Grit_Fm
422171.0250,5883577.8552,-436.1219,03_Bronllwyd_Grit_Fm
422191.3245,5883564.1631,-441.1671,03_Bronllwyd_Grit_Fm
422211.7615,5883550.3781,-445.3266,03_Bronllwyd_Grit_Fm
422232.2188,5883536.5795,-449.3388,03_Bronllwyd_Grit_Fm
422252.6761,5883522.7809,-453.3511,03_Bronllwyd_Grit_Fm
422273.1335,5883508.9822,-457.3626,03_Bronllwyd_Grit_Fm
422293.6124,5883495.1690,-461.2105,03_Bronllwyd_Grit_Fm
422314.1649,5883481.3062,-464.4379,03_Bronllwyd_Grit_Fm
422334.7174,5883467.4433,-467.6654,03_Bronllwyd_Grit_Fm
422355.2699,5883453.5805,-470.8928,03_Bronllwyd_Grit_Fm
422375.8227,5883439.7175,-474.1173,03_Bronllwyd_Grit_Fm
422396.4384,5883425.8120,-476.6921,03_Bronllwyd_Grit_Fm
422417.0674,5883411.8976,-479.1079,03_Bronllwyd_Grit_Fm
422437.6964,5883397.9831,-481.5221,03_Bronllwyd_Grit_Fm
422458.3512,5883384.0513,-483.5914,03_Bronllwyd_Grit_Fm
422479.0370,5883370.0985,-485.1465,03_Bronllwyd_Grit_Fm
422499.7229,5883356.1457,-486.7006,03_Bronllwyd_Grit_Fm
422520.4177,5883342.1869,-488.0691,03_Bronllwyd_Grit_Fm
422541.1400,5883328.2095,-488.5376,03_Bronllwyd_Grit_Fm
422561.8623,5883314.2322,-489.0049,03_Bronllwyd_Grit_Fm
422582.5875,5883300.2528,-489.2029,03_Bronllwyd_Grit_Fm
422603.3086,5883286.2763,-488.6593,03_Bronllwyd_Grit_Fm
422624.0152,5883272.3095,-487.5822,03_Bronllwyd_Grit_Fm
422644.6874,5883258.3659,-485.7865,03_Bronllwyd_Grit_Fm
422665.2286,5883244.5107,-482.4567,03_Bronllwyd_Grit_Fm
422685.6883,5883230.7105,-478.4645,03_Bronllwyd_Grit_Fm
422705.8755,5883217.0940,-472.8015,03_Bronllwyd_Grit_Fm
422725.9552,5883203.5501,-466.6082,03_Bronllwyd_Grit_Fm
422745.7220,5883190.2172,-459.0920,03_Bronllwyd_Grit_Fm
422765.1480,5883177.1142,-450.3786,03_Bronllwyd_Grit_Fm
422784.0854,5883164.3408,-440.2213,03_Bronllwyd_Grit_Fm
422802.1841,5883152.1330,-428.0401,03_Bronllwyd_Grit_Fm
422819.5818,5883140.3982,-414.4552,03_Bronllwyd_Grit_Fm
422835.7893,5883129.4661,-398.8743,03_Bronllwyd_Grit_Fm
422850.9843,5883119.2169,-381.8726,03_Bronllwyd_Grit_Fm
422860.0591,5883113.0959,-371.1327,03_Bronllwyd_Grit_Fm
420389.1023,5883614.8894,450.4586,04_Llanberis_Slates_Fm
420392.4938,5883612.6018,425.7956,04_Llanberis_Slates_Fm
420395.8853,5883610.3142,401.1325,04_Llanberis_Slates_Fm
420399.2767,5883608.0267,376.4695,04_Llanberis_Slates_Fm
420402.6682,5883605.7391,351.8065,04_Llanberis_Slates_Fm
420406.9059,5883602.8808,327.3353,04_Llanberis_Slates_Fm
420411.1698,5883600.0047,302.8701,04_Llanberis_Slates_Fm
420415.4338,5883597.1286,278.4049,04_Llanberis_Slates_Fm
420419.8681,5883594.1376,253.9838,04_Llanberis_Slates_Fm
420425.1263,5883590.5909,229.8017,04_Llanberis_Slates_Fm
420430.3845,5883587.0442,205.6196,04_Llanberis_Slates_Fm
420435.6429,5883583.4974,181.4376,04_Llanberis_Slates_Fm
420442.1064,5883579.1377,157.6844,04_Llanberis_Slates_Fm
420449.3573,5883574.2469,134.2643,04_Llanberis_Slates_Fm
420457.1400,5883568.9974,111.0940,04_Llanberis_Slates_Fm
420466.4837,5883562.6950,88.7792,04_Llanberis_Slates_Fm
420478.1100,5883554.8529,68.0855,04_Llanberis_Slates_Fm
420492.9955,5883544.8125,50.6987,04_Llanberis_Slates_Fm
420510.5040,5883533.0029,37.3970,04_Llanberis_Slates_Fm
420530.6588,5883519.4083,31.5686,04_Llanberis_Slates_Fm
420550.8136,5883505.8138,25.7401,04_Llanberis_Slates_Fm
420570.9684,5883492.2192,19.9117,04_Llanberis_Slates_Fm
420591.1295,5883478.6203,14.1184,04_Llanberis_Slates_Fm
420611.4998,5883464.8804,9.5208,04_Llanberis_Slates_Fm
420632.1074,5883450.9804,6.8534,04_Llanberis_Slates_Fm
420652.7150,5883437.0804,4.1860,04_Llanberis_Slates_Fm
420666.4490,5883427.8167,2.4083,04_Llanberis_Slates_Fm
420639.0340,5883446.3083,46.7527,02_Marchlyn_Fm
420656.9949,5883434.1936,34.2771,02_Marchlyn_Fm
420674.9558,5883422.0788,21.8015,02_Marchlyn_Fm
420693.2391,5883409.7466,10.0272,02_Marchlyn_Fm
420711.5944,5883397.3657,-1.5831,02_Marchlyn_Fm
420730.1359,5883384.8593,-12.7546,02_Marchlyn_Fm
420749.1377,5883372.0425,-22.7375,02_Marchlyn_Fm
420768.5265,5883358.9645,-31.5713,02_Marchlyn_Fm
420788.2902,5883345.6337,-39.0996,02_Marchlyn_Fm
420808.5452,5883331.9716,-44.3982,02_Marchlyn_Fm
420829.0320,5883318.1531,-48.1843,02_Marchlyn_Fm
420849.6706,5883304.2321,-50.4738,02_Marchlyn_Fm
420870.3915,5883290.2557,-51.0104,02_Marchlyn_Fm
420891.0838,5883276.2986,-49.5913,02_Marchlyn_Fm
420911.6504,5883262.4262,-46.5014,02_Marchlyn_Fm
420931.9534,5883248.7317,-41.4844,02_Marchlyn_Fm
420951.5068,5883235.5428,-33.1946,02_Marchlyn_Fm
420970.9349,5883222.4383,-24.4905,02_Marchlyn_Fm
420989.4717,5883209.9351,-13.3075,02_Marchlyn_Fm
421008.0040,5883197.4349,-2.1146,02_Marchlyn_Fm
421026.0098,5883185.2899,10.2665,02_Marchlyn_Fm
421044.0037,5883173.1528,22.6721,02_Marchlyn_Fm
421061.4866,5883161.3605,36.0991,02_Marchlyn_Fm
421078.6343,5883149.7942,50.1410,02_Marchlyn_Fm
421095.5563,5883138.3802,64.5758,02_Marchlyn_Fm
421112.1695,5883127.1744,79.5236,02_Marchlyn_Fm
421124.9772,5883118.5355,91.1872,02_Marchlyn_Fm
421590.2371,5886510.8894,1200.0000,05_Fachwen_Fm
421597.9691,5886505.6741,1176.8048,05_Fachwen_Fm
421605.7010,5886500.4589,1153.6096,05_Fachwen_Fm
421613.4330,5886495.2436,1130.4144,05_Fachwen_Fm
421621.1650,5886490.0283,1107.2192,05_Fachwen_Fm
421628.8969,5886484.8130,1084.0240,05_Fachwen_Fm
421636.6289,5886479.5977,1060.8288,05_Fachwen_Fm
421644.3609,5886474.3825,1037.6336,05_Fachwen_Fm
421652.0928,5886469.1672,1014.4384,05_Fachwen_Fm
421659.8248,5886463.9519,991.2432,05_Fachwen_Fm
421667.5568,5886458.7366,968.0480,05_Fachwen_Fm
421675.2887,5886453.5214,944.8527,05_Fachwen_Fm
421683.0207,5886448.3061,921.6575,05_Fachwen_Fm
421690.7527,5886443.0908,898.4623,05_Fachwen_Fm
421698.4822,5886437.8772,875.2659,05_Fachwen_Fm
421706.2100,5886432.6647,852.0687,05_Fachwen_Fm
421713.9378,5886427.4522,828.8715,05_Fachwen_Fm
421721.6656,5886422.2398,805.6743,05_Fachwen_Fm
421729.3761,5886417.0389,782.4687,05_Fachwen_Fm
421737.0744,5886411.8464,759.2572,05_Fachwen_Fm
421744.7727,5886406.6539,736.0457,05_Fachwen_Fm
421752.4709,5886401.4613,712.8342,05_Fachwen_Fm
421761.0904,5886395.6474,690.1218,05_Fachwen_Fm
421770.3634,5886389.3927,667.7636,05_Fachwen_Fm
421779.6365,5886383.1379,645.4054,05_Fachwen_Fm
421788.9096,5886376.8832,623.0473,05_Fachwen_Fm
421798.8755,5886370.1610,601.1411,05_Fachwen_Fm
421809.3119,5886363.1216,579.5418,05_Fachwen_Fm
421819.7483,5886356.0822,557.9425,05_Fachwen_Fm
421830.1846,5886349.0428,536.3433,05_Fachwen_Fm
421841.2382,5886341.5870,515.2077,05_Fachwen_Fm
421852.7088,5886333.8500,494.3856,05_Fachwen_Fm
421864.1794,5886326.1130,473.5634,05_Fachwen_Fm
421875.6500,5886318.3760,452.7412,05_Fachwen_Fm
421887.9414,5886310.0853,432.6369,05_Fachwen_Fm
421900.7850,5886301.4222,413.0157,05_Fachwen_Fm
421913.6286,5886292.7591,393.3945,05_Fachwen_Fm
421926.4722,5886284.0960,373.7732,05_Fachwen_Fm
421940.4560,5886274.6638,355.3818,05_Fachwen_Fm
421955.1908,5886264.7250,337.8003,05_Fachwen_Fm
421969.9256,5886254.7863,320.2189,05_Fachwen_Fm
421984.6603,5886244.8476,302.6374,05_Fachwen_Fm
422001.0768,5886233.7745,287.5931,05_Fachwen_Fm
422018.5380,5886221.9968,274.1250,05_Fachwen_Fm
422035.9993,5886210.2190,260.6568,05_Fachwen_Fm
422053.4605,5886198.4413,247.1887,05_Fachwen_Fm
422072.2943,5886185.7377,237.1925,05_Fachwen_Fm
422091.9613,5886172.4721,229.3037,05_Fachwen_Fm
422111.6283,5886159.2066,221.4149,05_Fachwen_Fm
422131.2954,5886145.9410,213.5261,05_Fachwen_Fm
422151.4179,5886132.3682,207.7925,05_Fachwen_Fm
422171.8155,5886118.6098,203.3601,05_Fachwen_Fm
422192.2131,5886104.8515,198.9276,05_Fachwen_Fm
422212.6107,5886091.0931,194.4951,05_Fachwen_Fm
422232.9274,5886077.3893,189.5674,05_Fachwen_Fm
422253.1954,5886063.7184,184.3410,05_Fachwen_Fm
422273.4634,5886050.0475,179.1147,05_Fachwen_Fm
422293.7314,5886036.3766,173.8884,05_Fachwen_Fm
